Rating,Company_Name,Headquarters,Founded,Type_of_ownership,Industry,Sector,Revenue,Min_Salary,Max_Salary,Avg_Salary,Job_State,new_job_title,Year_of_Operation,Business_Size,Python,Excel,Tableau,Power_BI,SQL,AWS,Hadoop,Azure,Spark,Machine_Learning,Matlab
3.9,Genentech,"South San Francisco, CA",1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,88.0,162,125.0,CA,Other,49,Enterprise Business,0,1,0,0,0,0,0,0,0,0,1
3.6,MassMutual,"Springfield, MA",1851,Company - Private,Insurance Carriers,Insurance,$10+ billion ,60.0,102,81.0,MA,Data Analyst,174,Enterprise Business,1,0,1,0,1,0,0,0,0,0,0
3.0,Tempus Labs,"Chicago, IL",2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,100.0,166,133.0,IL,Data Scientist,10,Large Business,1,0,0,0,1,1,0,0,0,1,0
3.4,General Dynamics Information Technology,"Fairfax, VA",1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion ,55.0,99,77.0,DC,Data Analyst,29,Enterprise Business,0,1,1,0,1,0,0,0,0,0,0
4.1,ManTech,"Herndon, VA",1968,Company - Public,Research & Development,Business Services,$1 to $2 billion ,67.0,117,92.0,VA,Data Engineer,57,Enterprise Business,0,0,0,0,1,0,1,0,0,0,0
3.8,Novartis,"Basel, Switzerland",1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,92.0,150,121.0,MA,Data Scientist,29,Enterprise Business,0,0,0,0,0,0,0,0,0,0,0
5.0,Freedman Healthcare,"Newton, MA",2005,Company - Private,Consulting,Business Services,$1 to $5 million ,,1,,MA,Data Analyst,20,Small Business,1,1,1,1,1,0,0,0,0,0,0
3.6,Randstad,"Atlanta, GA",2025,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,Unknown,,1,,CA,Data Scientist,0,Enterprise Business,1,0,0,0,0,1,0,0,0,1,0
4.0,Autodesk,"San Rafael, CA",1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion ,116.0,209,162.5,CA,Data Engineer,43,Enterprise Business,1,1,0,0,1,0,0,0,1,0,0
3.9,Southwest Research Institute,"San Antonio, TX",1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion ,38.0,82,60.0,TX,Data Scientist,78,Enterprise Business,0,0,0,0,0,0,0,0,0,0,0
0.0,Muso,"San Francisco, CA",2025,Nonprofit Organization,Other Industries,Other Sector,Unknown,85.0,90,87.5,CA,Other,0,Large Business,1,1,1,0,1,0,0,0,0,0,0
4.2,CyberCoders,"Irvine, CA",1999,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million ,,1,,VA,Data Scientist,26,Large Business,1,1,0,0,0,0,0,0,0,0,1
4.4,SpringML,"Pleasanton, CA",2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,62.0,119,90.5,IN,Data Engineer,10,Small Business,1,0,0,0,0,0,1,0,1,1,0
3.8,Novartis,"Basel, Switzerland",1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,86.0,143,114.5,MA,Data Scientist,29,Enterprise Business,1,0,0,0,0,0,0,0,0,1,0
3.8,Juniper Networks,"Sunnyvale, CA",1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion ,93.0,149,121.0,CA,Data Scientist,29,Enterprise Business,1,1,0,0,1,0,0,0,1,1,0
2.2,The Integer Group,"Denver, CO",1993,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$50 to $100 million ,84.0,136,110.0,TX,Data Scientist,32,Large Business,0,0,1,0,0,0,0,0,0,0,0
2.9,Karyopharm Therapeutics Inc.,"Newton, MA",2025,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,60.0,123,91.5,MA,Other,0,Large Business,0,1,0,0,0,0,0,0,0,0,0
4.1,ManTech,"Herndon, VA",1968,Company - Public,Research & Development,Business Services,$1 to $2 billion ,52.0,89,70.5,VA,Data Analyst,57,Enterprise Business,0,0,0,0,0,0,0,0,0,0,0
4.3,McCarthy Building Co,"Saint Louis, MO",1864,Company - Private,Construction,"Construction, Repair & Maintenance",$2 to $5 billion ,,1,,MO,Data Analyst,161,Enterprise Business,0,0,0,1,1,0,0,1,0,0,0
3.7,P2 Energy Solutions,"Denver, CO",2025,Company - Private,Computer Hardware & Software,Information Technology,Unknown,48.0,93,70.5,LA,Data Engineer,0,Large Business,0,1,0,0,1,0,0,0,0,0,0
3.8,PNNL,"Richland, WA",1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion ,56.0,97,76.5,WA,Data Scientist,60,Enterprise Business,1,0,0,0,0,0,0,0,0,1,0
3.6,MassMutual,"Springfield, MA",1851,Company - Private,Insurance Carriers,Insurance,$10+ billion ,65.0,119,92.0,MA,Data Engineer,174,Enterprise Business,1,1,0,0,0,0,0,0,1,0,0
4.0,SciPlay,"Cedar Falls, IA",1998,Company - Public,Video Games,Media,Unknown,,1,,TX,Data Engineer,27,Large Business,0,0,0,0,1,1,0,0,0,0,0
4.7,Recursion Pharmaceuticals,"Salt Lake City, UT",2013,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million ,108.0,173,140.5,UT,Data Scientist,12,Medium Business,1,0,0,0,0,1,0,0,0,1,0
3.5,Esri,"Redlands, CA",1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion ,63.0,101,82.0,VA,Data Scientist,56,Enterprise Business,1,0,0,0,1,0,0,0,0,0,0
3.3,Rochester Regional Health,"Rochester, NY",2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion ,54.0,115,84.5,NY,Other,11,Enterprise Business,0,0,0,0,0,0,0,0,0,0,0
3.8,BioMarin Pharmaceutical,"San Rafael, CA",1997,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$500 million to $1 billion ,,1,,CA,Data Engineer,28,Enterprise Business,0,0,0,0,1,0,0,0,0,0,0
4.4,Rubius Therapeutics,"Cambridge, MA",2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million ,90.0,179,134.5,MA,Other,12,Large Business,0,0,0,0,0,0,0,0,0,0,0
3.6,GovTech,"Singapore, Singapore",2016,Government,Federal Agencies,Government,Unknown,,1,,CA,Data Scientist,9,Enterprise Business,1,1,1,0,0,0,0,0,0,1,0
3.3,Samba TV,"San Francisco, CA",2008,Company - Private,Advertising & Marketing,Business Services,Unknown,127.0,202,164.5,CA,Data Scientist,17,Large Business,0,0,0,0,0,0,0,0,0,1,0
3.4,SV Microwave,"West Palm Beach, FL",1991,Company - Public,Telecommunications Manufacturing,Telecommunications,$50 to $100 million ,31.0,57,44.0,FL,Data Analyst,34,Large Business,0,0,0,0,0,0,0,0,0,0,0
4.0,ClearEdge,"Annapolis Junction, MD",2002,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million ,60.0,127,93.5,MD,Other,23,Medium Business,0,1,0,0,0,0,0,0,0,0,0
4.4,SpringML,"Pleasanton, CA",2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,75.0,143,109.0,VA,Data Engineer,10,Small Business,1,0,0,0,0,0,1,0,1,1,0
3.8,Sumo Logic,"Redwood City, CA",2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown,105.0,194,149.5,TX,Data Engineer,15,Large Business,0,0,0,0,0,1,0,0,1,0,0
3.5,EAB,"Washington, DC",2007,Company - Private,Research & Development,Business Services,Unknown,45.0,86,65.5,DC,Data Engineer,18,Enterprise Business,0,1,0,0,1,1,0,0,1,0,0
4.2,The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT",2025,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown,,1,,UT,Data Engineer,0,Enterprise Business,0,0,1,1,1,0,0,0,0,1,0
3.5,Brighthouse Financial,"Charlotte, NC",2017,Company - Public,Insurance Carriers,Insurance,Unknown,95.0,154,124.5,NC,Data Scientist,8,Enterprise Business,1,1,0,0,0,0,0,0,1,1,0
4.4,OSI Engineering,"Campbell, CA",2010,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million ,,1,,CA,Data Analyst,15,Medium Business,1,1,0,0,0,0,0,0,0,0,1
0.0,Monte Rosa Therapeutics,Other,2025,Other Organization,Other Industries,Other Sector,Unknown,,1,,MA,Other,0,Unknown,0,1,0,0,0,0,0,0,0,0,0
2.9,Affinity Solutions,"New York, NY",1998,Company - Private,Advertising & Marketing,Business Services,Unknown,80.0,148,114.0,CA,Data Engineer,27,Medium Business,1,0,1,0,1,0,0,0,1,0,0
3.9,Citadel Federal Credit Union,"Exton, PA",1937,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown,36.0,62,49.0,PA,Data Analyst,88,Large Business,1,0,1,0,1,0,0,0,0,0,0
4.4,OSI Engineering,"Campbell, CA",2010,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million ,,1,,CA,Data Scientist,15,Medium Business,1,1,1,0,1,0,0,0,0,1,0
3.3,Rochester Regional Health,"Rochester, NY",2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion ,54.0,115,84.5,NY,Other,11,Enterprise Business,0,0,0,0,0,0,0,0,0,0,0
3.7,CALIBRE Systems,"Alexandria, VA",1989,Company - Private,IT Services,Information Technology,$100 to $500 million ,50.0,92,71.0,VA,Data Analyst,36,Large Business,0,1,1,0,1,0,0,0,0,0,0
3.6,MassMutual,"Springfield, MA",1851,Company - Private,Insurance Carriers,Insurance,$10+ billion ,67.0,135,101.0,MA,Other,174,Enterprise Business,0,0,0,0,0,0,0,0,0,1,0
3.5,Esri,"Redlands, CA",1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion ,82.0,132,107.0,CA,Data Scientist,56,Enterprise Business,1,0,1,0,0,1,1,1,1,1,0
4.7,New England Biolabs,"Ipswich, MA",1974,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,85.0,140,112.5,MA,Data Scientist,51,Large Business,1,1,0,0,0,0,0,0,0,0,0
3.9,Tapjoy,"San Francisco, CA",2007,Company - Private,Internet,Information Technology,$10 to $25 million ,138.0,224,181.0,CA,Machine Learning Engineer,18,Large Business,1,0,0,0,1,0,0,0,1,1,0
3.7,Motorola Solutions,"Chicago, IL",1928,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion ,42.0,80,61.0,IL,Data Analyst,97,Enterprise Business,1,0,0,0,1,0,1,0,1,1,0
4.1,Credit Sesame,"Mountain View, CA",2010,Company - Private,Internet,Information Technology,$50 to $100 million ,190.0,220,205.0,CA,Data Engineer,15,Medium Business,1,0,0,0,1,1,0,0,1,1,0
3.1,Reynolds American,"Winston-Salem, NC",1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion ,68.0,139,103.5,KY,Other,150,Enterprise Business,0,0,0,0,0,0,0,0,0,0,0
4.2,Octane,"New York, NY",2014,Company - Private,Lending,Finance,Unknown,,1,,TX,Data Engineer,11,Medium Business,1,0,0,0,1,1,0,0,1,0,0
3.6,MassMutual,"Springfield, MA",1851,Company - Private,Insurance Carriers,Insurance,$10+ billion ,34.0,92,63.0,MA,Data Analyst,174,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
3.0,Infosys,"Bengaluru, India",1981,Company - Public,IT Services,Information Technology,$10+ billion ,54.0,71,62.5,CT,Data Analyst,44,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
3.5,Alignment Healthcare,"Orange, CA",2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,65.0,124,94.5,CA,Data Engineer,12,Large Business,1,1,0,0,1,1,1,1,1,1,0
4.6,Greenwich Biosciences,"Carlsbad, CA",2013,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,,1,,CA,Other,12,Large Business,0,1,0,0,0,0,0,0,0,0,0
3.3,FrankCrum Staffing,"Clearwater, FL",1981,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million ,,1,,FL,Data Analyst,44,Medium Business,0,1,0,0,1,0,1,0,0,0,0
0.0,Decode_M,"New York, NY",2025,Unknown,Other Industries,Other Sector,Unknown,,1,,NY,Data Scientist,0,Small Business,1,1,0,0,0,0,0,0,0,1,0
3.6,San Manuel Casino,"Highland, CA",1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million ,35.0,62,48.5,CA,Data Analyst,39,Enterprise Business,0,1,1,0,1,0,0,0,0,0,0
3.5,Sunovion,"Marlborough, MA",2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion ,109.0,200,154.5,MA,Other,15,Enterprise Business,1,1,0,0,0,0,0,0,0,0,1
4.0,Texas Health Huguley Hospital,"Arlington, TX",1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million ,37.0,52,44.5,TX,Other,48,Enterprise Business,0,0,0,0,0,1,0,0,0,0,0
3.7,Cboe Global Markets,"Chicago, IL",1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion ,61.0,113,87.0,KS,Machine Learning Engineer,52,Large Business,1,1,0,0,1,0,1,0,0,1,0
2.4,Teasdale Latin Foods,"Flower Mound, TX",2025,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million ,39.0,66,52.5,IL,Other,0,Large Business,0,0,0,0,0,0,0,0,0,0,0
3.2,Guidepoint,"New York, NY",2003,Company - Private,Research & Development,Business Services,Unknown,43.0,86,64.5,NY,Data Engineer,22,Large Business,1,1,0,0,1,1,0,1,0,0,0
2.1,Cerus Corporation,"Concord, CA",2025,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million ,74.0,149,111.5,CA,Other,0,Large Business,0,1,0,0,0,0,0,0,0,0,0
4.5,GSN Games,"Boston, MA",1999,Company - Private,Video Games,Media,Unknown,,1,,CA,Data Scientist,26,Large Business,1,1,0,0,1,1,0,0,1,1,0
3.7,Takeda Pharmaceuticals,"OSAKA, Japan",1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,113.0,196,154.5,MA,Data Engineer,244,Enterprise Business,0,1,0,0,1,1,1,0,1,1,0
2.6,Software Engineering Institute,"Pittsburgh, PA",1984,College / University,Colleges & Universities,Education,Unknown,81.0,167,124.0,PA,Data Scientist,41,Large Business,0,0,0,0,0,0,0,0,0,1,0
4.4,Maven Wave Partners,"Chicago, IL",2008,Company - Private,Consulting,Business Services,$50 to $100 million ,97.0,160,128.5,IL,Data Scientist,17,Large Business,1,1,1,0,1,1,1,1,0,1,0
4.1,Redstream Technology,"New York, NY",2007,Company - Private,IT Services,Information Technology,$5 to $10 million ,,1,,GA,Data Engineer,18,Small Business,0,0,0,0,0,0,0,0,0,0,0
3.7,Vail Health,"Vail, CO",1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million ,50.0,81,65.5,CO,Other,59,Large Business,0,0,0,0,0,0,0,0,0,0,0
3.1,"Qualifacts Systems, Inc.","Nashville, TN",2002,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million ,,1,,TN,Data Analyst,23,Large Business,0,0,0,0,1,1,0,0,0,0,0
3.7,CALIBRE Systems,"Alexandria, VA",1989,Company - Private,IT Services,Information Technology,$100 to $500 million ,,1,,VA,Data Analyst,36,Large Business,0,1,1,0,0,0,0,0,0,0,0
2.7,Sterling National Bank,"New York, NY",1966,Company - Public,Banks & Credit Unions,Finance,$10+ billion ,,1,,NY,Other,59,Enterprise Business,0,0,0,0,0,1,0,0,0,1,0
3.8,Novartis,"Basel, Switzerland",1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,,1,,MA,Data Scientist,29,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
3.5,Central California Alliance for Health,"Scotts Valley, CA",1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion ,42.0,86,64.0,CA,Data Analyst,29,Large Business,0,0,1,0,1,0,0,0,0,0,0
3.0,Pilot Flying J Travel Centers LLC,"Knoxville, TN",1958,Company - Private,Gas Stations,Retail,$10+ billion ,69.0,127,98.0,TN,Data Engineer,67,Enterprise Business,1,0,0,0,1,0,0,0,0,0,0
4.2,Nuna,"San Francisco, CA",2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,110.0,175,142.5,CA,Data Scientist,15,Medium Business,0,0,0,0,0,0,0,0,0,1,0
4.1,Amount,"Chicago, IL",2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,,1,,IL,Data Scientist,10,Large Business,1,0,0,0,0,0,0,0,0,1,0
3.9,AstraZeneca,"Cambridge, United Kingdom",1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,102.0,172,137.0,NY,Data Scientist,112,Enterprise Business,1,0,0,0,0,0,0,0,0,1,0
4.0,Pinnacol Assurance,"Denver, CO",1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion ,74.0,124,99.0,CO,Data Engineer,110,Large Business,1,0,0,0,1,1,0,0,0,0,0
3.3,Palermo's Pizza,"Milwaukee, WI",1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown,40.0,68,54.0,WI,Other,61,Large Business,0,0,0,0,0,0,0,0,0,0,0
4.4,MathWorks,"Natick, MA",1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion ,108.0,171,139.5,MA,Data Scientist,41,Enterprise Business,1,0,1,1,1,0,0,0,0,0,1
3.4,MetroStar Systems,"Reston, VA",1999,Company - Private,IT Services,Information Technology,$25 to $50 million ,76.0,142,109.0,MD,Data Engineer,26,Large Business,0,0,0,0,0,1,0,0,0,0,0
4.1,NJF Global Holdings,"London, United Kingdom",2003,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million ,,1,,NY,Data Engineer,22,Medium Business,1,0,0,0,1,0,0,0,0,0,0
3.3,Liberty Mutual Insurance,"Boston, MA",1912,Company - Private,Insurance Carriers,Insurance,$10+ billion ,202.0,306,254.0,IL,Data Scientist,113,Enterprise Business,1,0,0,0,0,0,0,0,0,0,0
5.0,Alector,"South San Francisco, CA",2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,,1,,CA,Other,12,Medium Business,0,1,0,0,1,1,0,0,0,0,0
2.9,Audentes Therapeutics,"San Francisco, CA",2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,49.0,97,73.0,CA,Other,13,Large Business,0,0,0,0,0,0,0,0,0,0,0
2.7,Advanced BioScience Laboratories,"Rockville, MD",1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million ,49.0,113,81.0,MD,Other,64,Large Business,0,1,0,0,0,0,0,0,0,0,0
3.6,Beebe Healthcare,"Lewes, DE",1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million ,44.0,71,57.5,DE,Other,90,Enterprise Business,0,0,0,0,0,0,0,0,0,0,0
4.2,The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT",2025,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown,,1,,UT,Data Engineer,0,Enterprise Business,0,1,1,1,1,0,0,0,0,1,0
3.1,Reynolds American,"Winston-Salem, NC",1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion ,65.0,134,99.5,NC,Data Scientist,150,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
3.3,National Interstate,"Richfield, OH",1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion ,32.0,59,45.5,OH,Data Analyst,36,Large Business,0,0,0,0,0,0,0,0,0,0,0
3.8,Novartis,"Basel, Switzerland",1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion ,,1,,MA,Data Scientist,29,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
4.5,Moser Consulting,"Indianapolis, IN",1996,Company - Private,Consulting,Business Services,$25 to $50 million ,87.0,158,122.5,IN,Data Engineer,29,Medium Business,1,0,0,0,1,1,1,1,1,1,0
3.9,TransUnion,"Chicago, IL",1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion ,107.0,173,140.0,IL,Data Scientist,57,Enterprise Business,1,1,0,0,1,0,0,0,0,1,0
3.2,MITRE,"Bedford, MA",1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion ,56.0,99,77.5,VA,Data Scientist,67,Enterprise Business,0,0,0,0,0,0,0,0,0,0,0
3.3,Mcphail Associates,"Cambridge, MA",1976,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown,52.0,58,55.0,MA,Other,49,Small Business,0,1,0,0,0,0,0,0,0,0,0
2.9,Pharmavite,"West Hills, CA",1971,Company - Private,Consumer Products Manufacturing,Manufacturing,$1 to $2 billion ,,1,,CA,Other,54,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
3.1,Reynolds American,"Winston-Salem, NC",1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion ,80.0,155,117.5,NC,Other,150,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
2.4,Crown Bioscience,"San Diego, CA",2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million ,43.0,98,70.5,CA,Other,19,Large Business,0,0,0,0,0,0,0,0,0,0,0
4.8,HOVER,"San Francisco, CA",2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million ,45.0,78,61.5,CA,Data Analyst,14,Medium Business,0,1,1,0,1,0,0,0,0,0,0
2.9,Q2 Solutions,"Morrisville, NC",2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,44.0,96,70.0,NY,Other,10,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
2.9,Q2 Solutions,"Morrisville, NC",2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,50.0,110,80.0,GA,Other,10,Enterprise Business,0,1,0,0,0,0,0,0,0,0,0
3.4,Arbella Insurance,"Quincy, MA",1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million ,61.0,119,90.0,MA,Data Engineer,37,Enterprise Business,0,1,0,0,1,0,1,0,1,0,0
0.0,Kronos Bio,"San Mateo, CA",2025,Company - Private,Other Industries,Other Sector,Unknown,100.0,140,120.0,MA,Data Scientist,0,Unknown,0,1,0,0,0,0,0,0,0,0,0
2.6,Software Engineering Institute,"Pittsburgh, PA",1984,College / University,Colleges & Universities,Education,Unknown,56.0,91,73.5,PA,Other,41,Large Business,0,1,0,0,0,0,0,0,0,1,0
4.8,IGNW,"Portland, OR",2015,Company - Private,IT Services,Information Technology,$25 to $50 million ,,1,,TX,Data Engineer,10,Large Business,1,0,0,0,1,0,0,0,0,0,0
4.6,"SmartNews, Inc.","San Francisco, CA",2012,Company - Private,Internet,Information Technology,Unknown,,1,,CA,Data Scientist,13,Medium Business,1,0,0,0,0,0,0,0,0,1,0
